item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM0000419,TXN0000145,PROD000010,2,241.81,10,435.26
ITEM0000420,TXN0000145,PROD000429,1,118.54,5,112.61
ITEM0000421,TXN0000145,PROD000284,3,248.79,20,597.1
ITEM0000422,TXN0000145,PROD000041,2,483.62,5,918.88
ITEM0000423,TXN0000145,PROD000408,4,96.5,0,386.0
ITEM0000424,TXN0000146,PROD000335,3,100.08,15,255.2
ITEM0000425,TXN0000146,PROD000211,2,138.5,15,235.45
ITEM0000426,TXN0000147,PROD000441,4,174.66,0,698.64
ITEM0000427,TXN0000147,PROD000259,3,472.37,5,1346.25
ITEM0000428,TXN0000147,PROD000296,2,160.41,10,288.74
ITEM0000429,TXN0000147,PROD000398,3,259.53,15,661.8
ITEM0000430,TXN0000147,PROD000273,4,407.28,15,1384.75
ITEM0000431,TXN0000148,PROD000161,5,57.62,20,230.48
ITEM0000432,TXN0000148,PROD000465,4,225.13,0,900.52
ITEM0000433,TXN0000149,PROD000032,2,66.96,5,127.22
ITEM0000434,TXN0000149,PROD000471,5,327.8,10,1475.1
ITEM0000435,TXN0000149,PROD000222,5,330.59,5,1570.3
ITEM0000436,TXN0000150,PROD000384,5,456.52,15,1940.21
ITEM0000437,TXN0000150,PROD000255,1,279.57,5,265.59
ITEM0000438,TXN0000150,PROD000412,2,480.6,10,865.08
ITEM0000439,TXN0000150,PROD000378,3,379.79,5,1082.4
ITEM0000440,TXN0000150,PROD000383,3,382.64,5,1090.52
ITEM0000441,TXN0000151,PROD000091,1,185.07,0,185.07
ITEM0000442,TXN0000151,PROD000200,1,75.88,5,72.09
ITEM0000443,TXN0000151,PROD000482,2,450.67,0,901.34
ITEM0000444,TXN0000151,PROD000350,5,244.87,20,979.48
ITEM0000445,TXN0000151,PROD000158,4,212.21,0,848.84
ITEM0000446,TXN0000152,PROD000218,1,261.59,20,209.27
ITEM0000447,TXN0000152,PROD000343,4,495.1,5,1881.38
ITEM0000448,TXN0000152,PROD000237,5,299.71,10,1348.69
ITEM0000449,TXN0000152,PROD000230,2,188.66,15,320.72
ITEM0000450,TXN0000153,PROD000475,1,409.32,0,409.32
ITEM0000451,TXN0000153,PROD000038,1,142.49,5,135.37
ITEM0000452,TXN0000153,PROD000050,2,85.22,10,153.4
ITEM0000453,TXN0000153,PROD000395,1,29.36,15,24.96
ITEM0000454,TXN0000153,PROD000011,1,301.11,0,301.11
ITEM0000455,TXN0000154,PROD000457,5,495.82,5,2355.14
ITEM0000456,TXN0000154,PROD000329,5,423.78,10,1907.01
ITEM0000457,TXN0000154,PROD000102,2,131.83,15,224.11
ITEM0000458,TXN0000154,PROD000216,4,371.96,0,1487.84
ITEM0000459,TXN0000154,PROD000369,2,469.66,15,798.42
ITEM0000460,TXN0000155,PROD000485,1,446.32,10,401.69
ITEM0000461,TXN0000156,PROD000040,3,350.58,20,841.39
ITEM0000462,TXN0000156,PROD000058,3,258.02,20,619.25
ITEM0000463,TXN0000156,PROD000013,5,52.5,10,236.25
ITEM0000464,TXN0000157,PROD000100,3,491.12,20,1178.69
ITEM0000465,TXN0000157,PROD000137,4,31.21,0,124.84
ITEM0000466,TXN0000157,PROD000165,5,347.58,15,1477.21
ITEM0000467,TXN0000157,PROD000087,2,448.75,20,718.0
ITEM0000468,TXN0000157,PROD000322,2,26.04,20,41.66
ITEM0000469,TXN0000158,PROD000230,2,188.66,20,301.86
ITEM0000470,TXN0000158,PROD000214,2,165.01,20,264.02
ITEM0000471,TXN0000158,PROD000101,2,439.06,5,834.21
ITEM0000472,TXN0000159,PROD000144,3,252.28,15,643.31
ITEM0000473,TXN0000159,PROD000465,1,225.13,5,213.87
ITEM0000474,TXN0000160,PROD000318,1,391.63,10,352.47
ITEM0000475,TXN0000160,PROD000176,1,383.28,10,344.95
ITEM0000476,TXN0000161,PROD000344,5,442.27,15,1879.65
ITEM0000477,TXN0000161,PROD000344,1,442.27,20,353.82
ITEM0000478,TXN0000162,PROD000007,1,459.54,15,390.61
ITEM0000479,TXN0000162,PROD000028,1,432.42,15,367.56
ITEM0000480,TXN0000162,PROD000207,1,477.49,0,477.49
ITEM0000481,TXN0000162,PROD000234,4,117.19,10,421.88
ITEM0000482,TXN0000163,PROD000384,4,456.52,0,1826.08
ITEM0000483,TXN0000163,PROD000061,4,56.44,0,225.76
ITEM0000484,TXN0000163,PROD000065,2,398.17,5,756.52
ITEM0000485,TXN0000164,PROD000069,1,262.58,0,262.58
ITEM0000486,TXN0000164,PROD000059,4,96.09,15,326.71
ITEM0000487,TXN0000164,PROD000384,1,456.52,5,433.69
ITEM0000488,TXN0000165,PROD000080,5,81.82,5,388.64
ITEM0000489,TXN0000166,PROD000262,2,194.9,20,311.84
ITEM0000490,TXN0000166,PROD000254,1,27.36,5,25.99
ITEM0000491,TXN0000166,PROD000271,1,169.3,20,135.44
ITEM0000492,TXN0000166,PROD000085,3,478.07,10,1290.79
ITEM0000493,TXN0000166,PROD000120,2,430.84,10,775.51
ITEM0000494,TXN0000167,PROD000243,1,255.05,20,204.04
ITEM0000495,TXN0000167,PROD000142,4,96.52,0,386.08
ITEM0000496,TXN0000167,PROD000285,2,460.67,10,829.21
ITEM0000497,TXN0000167,PROD000174,3,441.38,10,1191.73
ITEM0000498,TXN0000167,PROD000039,5,183.71,20,734.84
ITEM0000499,TXN0000168,PROD000063,1,26.27,15,22.33
ITEM0000500,TXN0000168,PROD000307,5,103.13,15,438.3
ITEM0000501,TXN0000168,PROD000157,1,322.89,0,322.89
ITEM0000502,TXN0000168,PROD000190,5,177.97,15,756.37
ITEM0000503,TXN0000168,PROD000451,3,254.62,20,611.09
ITEM0000504,TXN0000169,PROD000125,2,399.29,20,638.86
ITEM0000505,TXN0000169,PROD000001,3,324.47,15,827.4
ITEM0000506,TXN0000170,PROD000161,5,57.62,20,230.48
ITEM0000507,TXN0000170,PROD000309,5,198.81,15,844.94
ITEM0000508,TXN0000171,PROD000162,3,106.99,5,304.92
ITEM0000509,TXN0000172,PROD000478,1,434.99,10,391.49
ITEM0000510,TXN0000173,PROD000336,1,433.33,15,368.33
ITEM0000511,TXN0000174,PROD000376,1,399.33,15,339.43
ITEM0000512,TXN0000174,PROD000486,3,168.82,5,481.14
ITEM0000513,TXN0000174,PROD000220,2,438.69,10,789.64
ITEM0000514,TXN0000175,PROD000094,3,120.42,10,325.13
ITEM0000515,TXN0000175,PROD000131,2,443.09,5,841.87
ITEM0000516,TXN0000175,PROD000448,4,38.99,20,124.77
ITEM0000517,TXN0000176,PROD000419,3,409.66,15,1044.63
ITEM0000518,TXN0000176,PROD000208,4,411.22,15,1398.15
ITEM0000519,TXN0000176,PROD000199,2,495.54,0,991.08
ITEM0000520,TXN0000177,PROD000051,3,119.75,10,323.32
ITEM0000521,TXN0000177,PROD000065,3,398.17,20,955.61
ITEM0000522,TXN0000178,PROD000116,1,423.33,0,423.33
ITEM0000523,TXN0000178,PROD000077,2,265.17,15,450.79
ITEM0000524,TXN0000178,PROD000383,5,382.64,0,1913.2
ITEM0000525,TXN0000179,PROD000099,5,401.43,20,1605.72
ITEM0000526,TXN0000179,PROD000454,5,310.21,20,1240.84
ITEM0000527,TXN0000179,PROD000298,4,462.58,5,1757.8
ITEM0000528,TXN0000179,PROD000401,1,162.88,10,146.59
ITEM0000529,TXN0000180,PROD000258,4,397.63,20,1272.42
ITEM0000530,TXN0000180,PROD000426,4,148.28,5,563.46
ITEM0000531,TXN0000181,PROD000028,1,432.42,15,367.56
ITEM0000532,TXN0000181,PROD000083,3,124.75,10,336.82
ITEM0000533,TXN0000181,PROD000455,4,118.77,10,427.57
ITEM0000534,TXN0000181,PROD000108,4,135.99,0,543.96
ITEM0000535,TXN0000182,PROD000283,1,29.98,15,25.48
ITEM0000536,TXN0000183,PROD000497,2,170.06,15,289.1
ITEM0000537,TXN0000184,PROD000404,2,32.64,10,58.75
ITEM0000538,TXN0000185,PROD000406,3,360.2,20,864.48
ITEM0000539,TXN0000185,PROD000108,1,135.99,0,135.99
ITEM0000540,TXN0000185,PROD000302,2,414.66,10,746.39
ITEM0000541,TXN0000186,PROD000403,4,119.61,0,478.44
ITEM0000542,TXN0000186,PROD000381,4,125.06,5,475.23
ITEM0000543,TXN0000186,PROD000291,4,129.7,0,518.8
ITEM0000544,TXN0000186,PROD000029,5,378.78,15,1609.81
ITEM0000545,TXN0000187,PROD000015,2,283.76,5,539.14
ITEM0000546,TXN0000187,PROD000266,3,96.96,0,290.88
ITEM0000547,TXN0000187,PROD000487,1,101.33,15,86.13
ITEM0000548,TXN0000187,PROD000045,2,436.81,20,698.9
ITEM0000549,TXN0000187,PROD000164,4,363.03,5,1379.51
ITEM0000550,TXN0000188,PROD000054,1,384.15,15,326.53
ITEM0000551,TXN0000189,PROD000464,2,73.34,20,117.34
ITEM0000552,TXN0000190,PROD000424,3,11.01,15,28.08
ITEM0000553,TXN0000190,PROD000457,1,495.82,5,471.03
ITEM0000554,TXN0000190,PROD000461,4,133.73,20,427.94
ITEM0000555,TXN0000191,PROD000178,3,169.33,10,457.19
ITEM0000556,TXN0000191,PROD000468,4,427.23,20,1367.14
ITEM0000557,TXN0000191,PROD000074,1,470.25,10,423.23
ITEM0000558,TXN0000191,PROD000473,1,260.24,10,234.22
ITEM0000559,TXN0000191,PROD000249,3,287.69,0,863.07
ITEM0000560,TXN0000192,PROD000035,3,54.75,0,164.25
ITEM0000561,TXN0000192,PROD000044,5,236.14,10,1062.63
ITEM0000562,TXN0000192,PROD000057,4,470.77,5,1788.93
ITEM0000563,TXN0000193,PROD000463,5,216.63,10,974.84
ITEM0000564,TXN0000193,PROD000034,2,288.88,10,519.98
ITEM0000565,TXN0000193,PROD000145,5,332.68,5,1580.23
ITEM0000566,TXN0000193,PROD000114,4,194.73,20,623.14
ITEM0000567,TXN0000194,PROD000134,1,248.25,5,235.84
ITEM0000568,TXN0000195,PROD000465,5,225.13,0,1125.65
ITEM0000569,TXN0000196,PROD000496,4,417.54,5,1586.65
ITEM0000570,TXN0000196,PROD000265,5,425.94,15,1810.24
ITEM0000571,TXN0000196,PROD000160,1,478.51,0,478.51
ITEM0000572,TXN0000197,PROD000016,5,405.91,15,1725.12
ITEM0000573,TXN0000197,PROD000138,2,26.59,15,45.2
ITEM0000574,TXN0000198,PROD000206,3,408.14,15,1040.76
ITEM0000575,TXN0000199,PROD000444,4,221.31,5,840.98
ITEM0000576,TXN0000199,PROD000354,4,336.53,0,1346.12
ITEM0000577,TXN0000199,PROD000452,1,252.3,5,239.69
ITEM0000578,TXN0000199,PROD000270,3,155.25,5,442.46
ITEM0000579,TXN0000200,PROD000136,2,31.36,20,50.18
ITEM0000580,TXN0000200,PROD000015,5,283.76,20,1135.04
ITEM0000581,TXN0000200,PROD000093,5,140.77,15,598.27
ITEM0000582,TXN0000200,PROD000100,2,491.12,10,884.02
ITEM0000583,TXN0000201,PROD000256,3,95.38,20,228.91
ITEM0000584,TXN0000201,PROD000157,1,322.89,20,258.31
ITEM0000585,TXN0000201,PROD000332,1,135.68,20,108.54
ITEM0000586,TXN0000201,PROD000203,3,257.58,10,695.47
ITEM0000587,TXN0000201,PROD000178,2,169.33,15,287.86
ITEM0000588,TXN0000202,PROD000025,4,190.03,0,760.12
ITEM0000589,TXN0000202,PROD000100,4,491.12,15,1669.81
ITEM0000590,TXN0000202,PROD000283,5,29.98,15,127.42
ITEM0000591,TXN0000202,PROD000378,4,379.79,20,1215.33
ITEM0000592,TXN0000203,PROD000408,5,96.5,20,386.0
ITEM0000593,TXN0000204,PROD000244,3,12.7,0,38.1
ITEM0000594,TXN0000205,PROD000082,5,98.58,5,468.25
ITEM0000595,TXN0000205,PROD000446,4,453.16,15,1540.74
ITEM0000596,TXN0000205,PROD000298,2,462.58,0,925.16
ITEM0000597,TXN0000205,PROD000423,2,335.75,10,604.35
ITEM0000598,TXN0000206,PROD000119,4,76.36,15,259.62
ITEM0000599,TXN0000206,PROD000362,2,340.28,0,680.56
ITEM0000600,TXN0000206,PROD000167,5,263.29,10,1184.81
ITEM0000601,TXN0000206,PROD000352,2,18.56,10,33.41
ITEM0000602,TXN0000206,PROD000246,4,213.17,5,810.05
ITEM0000603,TXN0000207,PROD000156,2,207.17,5,393.62
ITEM0000604,TXN0000207,PROD000404,4,32.64,20,104.45
ITEM0000605,TXN0000207,PROD000300,1,148.52,20,118.82
ITEM0000606,TXN0000208,PROD000130,2,421.4,10,758.52
ITEM0000607,TXN0000209,PROD000018,2,408.22,20,653.15
ITEM0000608,TXN0000209,PROD000208,5,411.22,10,1850.49
ITEM0000609,TXN0000209,PROD000032,4,66.96,5,254.45
ITEM0000610,TXN0000209,PROD000466,1,365.18,0,365.18
ITEM0000611,TXN0000209,PROD000008,2,488.8,5,928.72
ITEM0000612,TXN0000210,PROD000027,1,363.13,5,344.97
ITEM0000613,TXN0000210,PROD000167,1,263.29,0,263.29
ITEM0000614,TXN0000211,PROD000037,3,439.42,5,1252.35
ITEM0000615,TXN0000211,PROD000464,4,73.34,5,278.69
ITEM0000616,TXN0000211,PROD000274,3,474.83,10,1282.04
ITEM0000617,TXN0000211,PROD000111,2,54.98,10,98.96
ITEM0000618,TXN0000211,PROD000457,4,495.82,10,1784.95
ITEM0000619,TXN0000212,PROD000443,2,214.87,15,365.28
ITEM0000620,TXN0000213,PROD000037,3,439.42,5,1252.35
ITEM0000621,TXN0000213,PROD000380,4,401.04,20,1283.33
ITEM0000622,TXN0000214,PROD000380,3,401.04,0,1203.12
ITEM0000623,TXN0000215,PROD000014,1,188.28,5,178.87
ITEM0000624,TXN0000215,PROD000388,2,65.43,5,124.32
ITEM0000625,TXN0000215,PROD000287,1,170.84,15,145.21
ITEM0000626,TXN0000216,PROD000452,4,252.3,5,958.74
ITEM0000627,TXN0000216,PROD000059,3,96.09,0,288.27
ITEM0000628,TXN0000216,PROD000190,3,177.97,0,533.91
ITEM0000629,TXN0000216,PROD000276,4,239.29,10,861.44
ITEM0000630,TXN0000216,PROD000360,5,308.38,5,1464.81
ITEM0000631,TXN0000217,PROD000469,4,388.12,5,1474.86
ITEM0000632,TXN0000217,PROD000185,2,321.33,10,578.39
ITEM0000633,TXN0000217,PROD000403,1,119.61,0,119.61
ITEM0000634,TXN0000218,PROD000157,4,322.89,20,1033.25
ITEM0000635,TXN0000218,PROD000408,4,96.5,5,366.7
ITEM0000636,TXN0000219,PROD000083,1,124.75,10,112.28
ITEM0000637,TXN0000219,PROD000259,3,472.37,0,1417.11
ITEM0000638,TXN0000219,PROD000339,2,490.0,5,931.0
ITEM0000639,TXN0000220,PROD000390,3,122.27,10,330.13
ITEM0000640,TXN0000220,PROD000428,2,338.55,5,643.25
ITEM0000641,TXN0000221,PROD000167,4,263.29,20,842.53
ITEM0000642,TXN0000221,PROD000491,2,142.96,20,228.74
ITEM0000643,TXN0000221,PROD000311,3,455.31,20,1092.74
ITEM0000644,TXN0000222,PROD000216,3,371.96,5,1060.09
ITEM0000645,TXN0000222,PROD000154,1,190.58,20,152.46
ITEM0000646,TXN0000223,PROD000097,1,20.27,5,19.26
ITEM0000647,TXN0000224,PROD000133,1,346.89,5,329.55
ITEM0000648,TXN0000224,PROD000373,3,395.28,20,948.67
ITEM0000649,TXN0000224,PROD000346,5,403.94,20,1615.76
ITEM0000650,TXN0000225,PROD000091,4,185.07,15,629.24
ITEM0000651,TXN0000225,PROD000441,4,174.66,0,698.64
ITEM0000652,TXN0000226,PROD000342,2,248.49,0,496.98
ITEM0000653,TXN0000226,PROD000192,3,255.14,15,650.61
ITEM0000654,TXN0000227,PROD000200,3,75.88,15,193.49
ITEM0000655,TXN0000227,PROD000192,5,255.14,5,1211.91
ITEM0000656,TXN0000227,PROD000192,5,255.14,0,1275.7
ITEM0000657,TXN0000227,PROD000430,1,89.06,5,84.61
ITEM0000658,TXN0000227,PROD000260,1,186.12,5,176.81
ITEM0000659,TXN0000228,PROD000007,5,459.54,0,2297.7
ITEM0000660,TXN0000228,PROD000460,4,325.54,15,1106.84
ITEM0000661,TXN0000228,PROD000372,4,397.51,10,1431.04
ITEM0000662,TXN0000229,PROD000406,2,360.2,15,612.34
ITEM0000663,TXN0000230,PROD000451,2,254.62,0,509.24
ITEM0000664,TXN0000230,PROD000386,1,378.03,0,378.03
ITEM0000665,TXN0000230,PROD000145,1,332.68,0,332.68
ITEM0000666,TXN0000230,PROD000231,3,426.88,20,1024.51
ITEM0000667,TXN0000230,PROD000294,2,192.05,20,307.28
ITEM0000668,TXN0000231,PROD000197,2,199.73,10,359.51
ITEM0000669,TXN0000231,PROD000196,3,459.63,20,1103.11
ITEM0000670,TXN0000231,PROD000100,3,491.12,20,1178.69
ITEM0000671,TXN0000232,PROD000075,3,223.58,10,603.67
ITEM0000672,TXN0000232,PROD000342,2,248.49,20,397.58
ITEM0000673,TXN0000232,PROD000263,2,339.52,0,679.04
ITEM0000674,TXN0000232,PROD000464,5,73.34,5,348.37
ITEM0000675,TXN0000232,PROD000499,4,276.35,15,939.59
ITEM0000676,TXN0000233,PROD000355,3,56.57,20,135.77
ITEM0000677,TXN0000233,PROD000263,1,339.52,10,305.57
ITEM0000678,TXN0000233,PROD000459,3,310.2,15,791.01
ITEM0000679,TXN0000233,PROD000259,4,472.37,5,1795.01
ITEM0000680,TXN0000233,PROD000472,4,366.26,20,1172.03
ITEM0000681,TXN0000234,PROD000448,4,38.99,15,132.57
ITEM0000682,TXN0000234,PROD000412,3,480.6,15,1225.53
ITEM0000683,TXN0000234,PROD000066,5,202.11,5,960.02
ITEM0000684,TXN0000235,PROD000078,4,152.52,20,488.06
ITEM0000685,TXN0000235,PROD000264,3,150.84,5,429.89
ITEM0000686,TXN0000235,PROD000160,3,478.51,5,1363.75
ITEM0000687,TXN0000235,PROD000210,2,403.22,10,725.8
ITEM0000688,TXN0000235,PROD000289,3,436.38,10,1178.23
ITEM0000689,TXN0000236,PROD000159,4,272.08,10,979.49
ITEM0000690,TXN0000237,PROD000243,1,255.05,10,229.55
ITEM0000691,TXN0000238,PROD000105,1,387.6,0,387.6
ITEM0000692,TXN0000238,PROD000154,1,190.58,10,171.52
ITEM0000693,TXN0000239,PROD000499,1,276.35,0,276.35
ITEM0000694,TXN0000239,PROD000252,2,385.35,15,655.1
ITEM0000695,TXN0000239,PROD000436,5,301.02,15,1279.33
ITEM0000696,TXN0000239,PROD000479,4,87.79,15,298.49
ITEM0000697,TXN0000240,PROD000254,3,27.36,15,69.77
ITEM0000698,TXN0000240,PROD000484,5,45.29,20,181.16
ITEM0000699,TXN0000240,PROD000208,2,411.22,15,699.07
ITEM0000700,TXN0000240,PROD000379,3,214.06,10,577.96
ITEM0000701,TXN0000241,PROD000261,5,272.51,20,1090.04
ITEM0000702,TXN0000241,PROD000178,2,169.33,0,338.66
ITEM0000703,TXN0000241,PROD000405,3,77.3,20,185.52
ITEM0000704,TXN0000241,PROD000312,3,238.38,15,607.87
ITEM0000705,TXN0000241,PROD000124,1,285.17,0,285.17
ITEM0000706,TXN0000242,PROD000441,1,174.66,20,139.73
ITEM0000707,TXN0000242,PROD000397,2,67.68,10,121.82
ITEM0000708,TXN0000242,PROD000379,1,214.06,5,203.36
ITEM0000709,TXN0000242,PROD000246,4,213.17,10,767.41
ITEM0000710,TXN0000242,PROD000043,1,77.28,0,77.28
ITEM0000711,TXN0000243,PROD000415,3,296.28,20,711.07
ITEM0000712,TXN0000244,PROD000253,5,429.17,5,2038.56
ITEM0000713,TXN0000244,PROD000145,5,332.68,0,1663.4
ITEM0000714,TXN0000245,PROD000283,5,29.98,20,119.92
ITEM0000715,TXN0000245,PROD000070,4,98.96,10,356.26
ITEM0000716,TXN0000246,PROD000235,4,423.23,0,1692.92
ITEM0000717,TXN0000247,PROD000016,5,405.91,15,1725.12
ITEM0000718,TXN0000247,PROD000388,5,65.43,5,310.79
ITEM0000719,TXN0000248,PROD000313,4,323.86,5,1230.67
ITEM0000720,TXN0000248,PROD000281,1,144.71,20,115.77
ITEM0000721,TXN0000248,PROD000223,4,255.04,5,969.15
ITEM0000722,TXN0000248,PROD000323,5,102.72,20,410.88
ITEM0000723,TXN0000249,PROD000184,2,456.73,0,913.46
ITEM0000724,TXN0000250,PROD000273,2,407.28,0,814.56
ITEM0000725,TXN0000251,PROD000427,1,81.05,10,72.94
ITEM0000726,TXN0000251,PROD000408,4,96.5,15,328.1
ITEM0000727,TXN0000251,PROD000340,1,406.76,10,366.08
ITEM0000728,TXN0000251,PROD000244,3,12.7,10,34.29
ITEM0000729,TXN0000252,PROD000250,3,264.89,5,754.94
ITEM0000730,TXN0000253,PROD000155,1,84.72,15,72.01
ITEM0000731,TXN0000253,PROD000080,3,81.82,5,233.19
ITEM0000732,TXN0000254,PROD000494,3,258.79,5,737.55
ITEM0000733,TXN0000255,PROD000096,3,289.64,5,825.47
ITEM0000734,TXN0000255,PROD000206,3,408.14,10,1101.98
ITEM0000735,TXN0000255,PROD000176,5,383.28,0,1916.4
ITEM0000736,TXN0000256,PROD000273,2,407.28,10,733.1
ITEM0000737,TXN0000256,PROD000236,5,170.17,20,680.68
ITEM0000738,TXN0000256,PROD000129,4,314.55,5,1195.29
ITEM0000739,TXN0000256,PROD000190,1,177.97,15,151.27
ITEM0000740,TXN0000257,PROD000059,4,96.09,15,326.71
ITEM0000741,TXN0000257,PROD000178,4,169.33,20,541.86
ITEM0000742,TXN0000257,PROD000320,5,53.43,5,253.79
ITEM0000743,TXN0000257,PROD000185,2,321.33,20,514.13
ITEM0000744,TXN0000257,PROD000143,5,366.8,5,1742.3
ITEM0000745,TXN0000258,PROD000284,2,248.79,5,472.7
ITEM0000746,TXN0000259,PROD000173,5,62.46,20,249.84
ITEM0000747,TXN0000259,PROD000132,4,389.84,5,1481.39
ITEM0000748,TXN0000260,PROD000105,2,387.6,15,658.92
ITEM0000749,TXN0000260,PROD000484,2,45.29,20,72.46
ITEM0000750,TXN0000260,PROD000097,2,20.27,5,38.51
ITEM0000751,TXN0000260,PROD000166,3,278.65,0,835.95
ITEM0000752,TXN0000261,PROD000076,2,228.53,5,434.21
ITEM0000753,TXN0000261,PROD000093,2,140.77,20,225.23
ITEM0000754,TXN0000261,PROD000190,5,177.97,20,711.88
ITEM0000755,TXN0000261,PROD000499,2,276.35,15,469.8
ITEM0000756,TXN0000261,PROD000137,3,31.21,15,79.59
ITEM0000757,TXN0000262,PROD000491,3,142.96,0,428.88
ITEM0000758,TXN0000263,PROD000268,2,108.14,5,205.47
ITEM0000759,TXN0000263,PROD000315,1,41.3,15,35.1
ITEM0000760,TXN0000263,PROD000077,1,265.17,15,225.39
ITEM0000761,TXN0000263,PROD000219,2,147.86,0,295.72
ITEM0000762,TXN0000263,PROD000240,1,318.94,10,287.05
ITEM0000763,TXN0000264,PROD000338,5,345.5,20,1382.0
ITEM0000764,TXN0000264,PROD000384,3,456.52,15,1164.13
ITEM0000765,TXN0000264,PROD000212,5,200.97,5,954.61
ITEM0000766,TXN0000265,PROD000056,4,66.0,0,264.0
ITEM0000767,TXN0000265,PROD000052,5,48.32,5,229.52
ITEM0000768,TXN0000265,PROD000496,3,417.54,15,1064.73
ITEM0000769,TXN0000266,PROD000356,3,314.95,15,803.12
ITEM0000770,TXN0000266,PROD000201,5,34.66,20,138.64
ITEM0000771,TXN0000266,PROD000417,4,219.02,0,876.08
ITEM0000772,TXN0000266,PROD000453,5,104.59,20,418.36
ITEM0000773,TXN0000266,PROD000030,1,63.83,20,51.06
ITEM0000774,TXN0000267,PROD000237,4,299.71,10,1078.96
ITEM0000775,TXN0000268,PROD000370,2,27.81,0,55.62
ITEM0000776,TXN0000268,PROD000030,1,63.83,0,63.83
ITEM0000777,TXN0000268,PROD000417,2,219.02,5,416.14
ITEM0000778,TXN0000268,PROD000434,2,204.59,10,368.26
ITEM0000779,TXN0000268,PROD000464,1,73.34,0,73.34
ITEM0000780,TXN0000269,PROD000002,3,143.21,20,343.7
ITEM0000781,TXN0000269,PROD000154,5,190.58,10,857.61
ITEM0000782,TXN0000270,PROD000057,4,470.77,15,1600.62
ITEM0000783,TXN0000270,PROD000395,5,29.36,15,124.78
ITEM0000784,TXN0000270,PROD000167,1,263.29,5,250.13
ITEM0000785,TXN0000271,PROD000060,1,103.07,10,92.76
ITEM0000786,TXN0000271,PROD000406,3,360.2,20,864.48
ITEM0000787,TXN0000271,PROD000265,1,425.94,20,340.75
ITEM0000788,TXN0000271,PROD000306,5,185.15,10,833.18
ITEM0000789,TXN0000271,PROD000226,1,360.13,20,288.1
ITEM0000790,TXN0000272,PROD000010,3,241.81,20,580.34
ITEM0000791,TXN0000272,PROD000037,5,439.42,15,1867.53
ITEM0000792,TXN0000272,PROD000404,1,32.64,10,29.38
ITEM0000793,TXN0000272,PROD000142,5,96.52,10,434.34
ITEM0000794,TXN0000272,PROD000139,1,110.47,10,99.42
ITEM0000795,TXN0000273,PROD000096,1,289.64,10,260.68
ITEM0000796,TXN0000273,PROD000263,2,339.52,10,611.14
ITEM0000797,TXN0000274,PROD000484,2,45.29,15,76.99
ITEM0000798,TXN0000275,PROD000076,5,228.53,5,1085.52
ITEM0000799,TXN0000275,PROD000405,2,77.3,0,154.6
ITEM0000800,TXN0000276,PROD000239,5,250.17,5,1188.31
ITEM0000801,TXN0000276,PROD000106,1,313.02,15,266.07
ITEM0000802,TXN0000276,PROD000018,4,408.22,0,1632.88
ITEM0000803,TXN0000276,PROD000290,2,159.62,10,287.32
ITEM0000804,TXN0000277,PROD000356,2,314.95,20,503.92
ITEM0000805,TXN0000277,PROD000162,2,106.99,5,203.28
ITEM0000806,TXN0000277,PROD000087,2,448.75,10,807.75
ITEM0000807,TXN0000277,PROD000032,4,66.96,0,267.84
ITEM0000808,TXN0000278,PROD000089,2,331.46,5,629.77
ITEM0000809,TXN0000278,PROD000254,2,27.36,5,51.98
ITEM0000810,TXN0000278,PROD000448,2,38.99,5,74.08
ITEM0000811,TXN0000278,PROD000379,5,214.06,10,963.27
ITEM0000812,TXN0000278,PROD000027,4,363.13,15,1234.64
ITEM0000813,TXN0000279,PROD000254,1,27.36,5,25.99
ITEM0000814,TXN0000279,PROD000467,3,84.22,20,202.13
ITEM0000815,TXN0000279,PROD000352,4,18.56,10,66.82
ITEM0000816,TXN0000279,PROD000347,4,248.1,0,992.4
ITEM0000817,TXN0000280,PROD000353,2,98.51,20,157.62
ITEM0000818,TXN0000280,PROD000431,3,298.14,5,849.7
ITEM0000819,TXN0000280,PROD000076,5,228.53,20,914.12
ITEM0000820,TXN0000281,PROD000088,2,389.62,5,740.28
ITEM0000821,TXN0000282,PROD000171,4,452.13,10,1627.67
ITEM0000822,TXN0000282,PROD000496,5,417.54,5,1983.32
ITEM0000823,TXN0000282,PROD000020,3,111.01,10,299.73
ITEM0000824,TXN0000282,PROD000219,4,147.86,20,473.15
ITEM0000825,TXN0000283,PROD000454,4,310.21,0,1240.84
ITEM0000826,TXN0000283,PROD000058,5,258.02,0,1290.1
ITEM0000827,TXN0000283,PROD000439,4,374.39,15,1272.93
ITEM0000828,TXN0000284,PROD000498,1,345.53,5,328.25
ITEM0000829,TXN0000284,PROD000425,2,31.99,5,60.78
ITEM0000830,TXN0000284,PROD000379,2,214.06,0,428.12
ITEM0000831,TXN0000285,PROD000046,4,50.08,15,170.27
ITEM0000832,TXN0000286,PROD000032,5,66.96,10,301.32
ITEM0000833,TXN0000286,PROD000425,4,31.99,0,127.96
ITEM0000834,TXN0000286,PROD000235,3,423.23,0,1269.69
ITEM0000835,TXN0000287,PROD000098,1,42.15,10,37.94
ITEM0000836,TXN0000287,PROD000286,3,327.52,15,835.18
ITEM0000837,TXN0000287,PROD000487,4,101.33,20,324.26
ITEM0000838,TXN0000288,PROD000370,2,27.81,20,44.5
